Com,HetAdv,HomAdv,Count,HetPrev,HomPrev
969.77,0.03933,-100,4294967295,0.057781,0.00014405
969.77,0.04369,-100,4294967295,0.0649,0.00011524
969.77,0.04855,-100,4294967295,0.10423,0.00020643
969.77,0.05394,-100,4294967295,0.081779,0.00021452
969.77,0.05994,-100,4294967295,0.086793,0.00018595
969.77,0.0666,-100,4294967295,0.053698,6E-5
969.77,0.074,-100,4294967295,0.084795,0.00012381
969.77,0.08222,-100,4294967295,0.10216,0.00019976
969.77,0.09136,-100,4294967295,0.10511,0.00019548
969.77,0.10151,-100,4294967295,0.085506,0.00014238
969.77,0.11278,-100,4294967295,0.069665,0.00010405
969.77,0.12532,-100,4294967295,0.12373,0.00024119
969.77,0.13924,-100,4294967295,0.14381,0.00028048
969.77,0.15471,-100,4294967295,0.096093,0.00020643
969.77,0.1719,-100,4294967295,0.11854,0.00021952
969.77,0.191,-100,4294967295,0.17042,0.00033381
969.77,0.21222,-100,4294967295,0.17559,0.00028476
969.77,0.2358,-100,4294967295,0.17613,0.00031952
969.77,0.262,-100,4294967295,0.21887,0.00035881
969.77,0.29112,-100,4294967295,0.24238,0.00042119
969.77,0.32346,-100,4294967295,0.29653,0.00052524
969.77,0.3594,-100,4294967295,0.36668,0.00080286
969.77,0.39934,-100,4294967295,0.43331,0.00092881
969.77,0.44371,-100,4294967295,0.52197,0.0013776
969.77,0.49301,-100,4294967295,0.59454,0.001476
969.77,0.54779,-100,4294967295,0.74398,0.00219
969.77,0.60865,-100,4294967295,0.84651,0.0027171
969.77,0.67628,-100,4294967295,0.99895,0.003745
969.77,0.75142,-100,4294967295,1.0717,0.0039302
969.77,0.83491,-100,4294967295,1.2555,0.0049914
969.77,0.92768,-100,4294967295,1.4578,0.0067329
969.77,1.0308,-100,4294967295,1.6572,0.0084707
969.77,1.1453,-100,4294967295,1.9178,0.010765
969.77,1.2725,-100,4294967295,2.1706,0.013548
969.77,1.4139,-100,4294967295,2.4309,0.017013
969.77,1.571,-100,4294967295,2.7618,0.022123
969.77,1.7456,-100,4294967295,3.0631,0.026459
969.77,1.9396,-100,4294967295,3.4194,0.032442
969.77,2.1551,-100,4294967295,3.8048,0.039676
969.77,2.3945,-100,4294967295,4.2335,0.049218
969.77,2.6606,-100,4294967295,4.7289,0.061366
969.77,2.9562,-100,4294967295,5.2281,0.073921
969.77,3.2846,-100,4294967295,5.7933,0.092325
969.77,3.6496,-100,4294967295,6.3838,0.11207
969.77,4.0551,-100,4294967295,7.0548,0.1354
969.77,4.5057,-100,4294967295,7.777,0.1691
969.77,5.0063,-100,4294967295,8.5386,0.20272
969.77,5.5626,-100,4294967295,9.3817,0.24847
969.77,6.1806,-100,4294967295,10.278,0.29827
969.77,6.8674,-100,4294967295,11.22,0.36416
969.77,7.6304,-100,4294967295,12.247,0.43316
969.77,8.4782,-100,4294967295,13.335,0.52213
969.77,9.4203,-100,4294967295,14.504,0.62277
969.77,10.467,-100,4294967295,15.739,0.74985
969.77,11.63,-100,4294967295,17.021,0.88832
969.77,12.922,-100,4294967295,18.367,1.0506
969.77,14.358,-100,4294967295,19.758,1.2399
969.77,15.953,-100,4294967295,21.219,1.4588
969.77,17.726,-100,4294967295,22.703,1.7137
969.77,19.695,-100,4294967295,24.235,1.9891
969.77,21.884,-100,4294967295,25.783,2.3244
969.77,24.315,-100,4294967295,27.326,2.6763
969.77,27.017,-100,4294967295,28.889,3.0771
969.77,30.019,-100,4294967295,30.468,3.5182
969.77,33.354,-100,4294967295,32.014,3.9932
969.77,37.06,-100,4294967295,33.492,4.5316
969.77,41.178,-100,4294967295,34.969,5.1027
969.77,45.754,-100,4294967295,36.368,5.6988
969.77,50.837,-100,4294967295,37.705,6.3554
969.77,56.486,-100,4294967295,38.988,7.0207
969.77,62.762,-100,4294967295,40.179,7.754
969.77,69.736,-100,4294967295,41.28,8.4732
969.77,77.484,-100,4294967295,42.312,9.2348
969.77,86.093,-100,4294967295,43.265,10.011
969.77,95.659,-100,4294967295,44.122,10.801
969.77,106.29,-100,4294967295,44.893,11.57
969.77,118.1,-100,4294967295,45.592,12.342
969.77,131.22,-100,4294967295,46.2,13.087
969.77,145.8,-100,4294967295,46.752,13.856
969.77,162,-100,4294967295,47.242,14.59
969.77,180,-100,4294967295,47.666,15.302
969.77,200,-100,4294967295,47.942,16.015
1077.5,9E-5,-100,4294967295,0.087031,0.00013
1077.5,0.0001,-100,4294967295,0.084416,0.00010786
1077.5,0.00011,-100,4294967295,0.065227,8.9048E-5
1077.5,0.00012,-100,4294967295,0.081839,0.0001769
1077.5,0.00013,-100,4294967295,0.05387,6.6667E-5
1077.5,0.00015,-100,4294967295,0.053965,0.00011929
1077.5,0.00016,-100,4294967295,0.069073,9.881E-5
1077.5,0.00018,-100,4294967295,0.056452,7.5714E-5
1077.5,0.0002,-100,4294967295,0.064736,0.00010119
1077.5,0.00023,-100,4294967295,0.052069,0.00011571
1077.5,0.00025,-100,4294967295,0.074645,0.00012905
1077.5,0.00028,-100,4294967295,0.076423,0.00011167
1077.5,0.00031,-100,4294967295,0.05083,8.0714E-5
1077.5,0.00034,-100,4294967295,0.078309,9.5238E-5
1077.5,0.00038,-100,4294967295,0.08094,0.00012881
1077.5,0.00042,-100,4294967295,0.058385,7.881E-5
1077.5,0.00047,-100,4294967295,0.050837,7.6429E-5
1077.5,0.00052,-100,4294967295,0.041408,4.4048E-5
1077.5,0.00058,-100,4294967295,0.079,0.00011429
1077.5,0.00065,-100,4294967295,0.072293,9.1905E-5
1077.5,0.00072,-100,4294967295,0.063607,0.00010357
1077.5,0.0008,-100,4294967295,0.053676,7.1429E-5
1077.5,0.00089,-100,4294967295,0.068112,0.00011952
1077.5,0.00098,-100,4294967295,0.051731,4.5238E-5
1077.5,0.00109,-100,4294967295,0.062407,0.00017714
1077.5,0.00122,-100,4294967295,0.1178,0.00016976
1077.5,0.00135,-100,4294967295,0.051086,6.4286E-5
1077.5,0.0015,-100,4294967295,0.069863,0.00010452
1077.5,0.00167,-100,4294967295,0.03394,3.4524E-5
1077.5,0.00185,-100,4294967295,0.050922,3.6905E-5
1077.5,0.00206,-100,4294967295,0.05263,8.8571E-5
1077.5,0.00229,-100,4294967295,0.072582,0.00012714
1077.5,0.00254,-100,4294967295,0.043748,7E-5
1077.5,0.00282,-100,4294967295,0.053176,7.9524E-5
1077.5,0.00314,-100,4294967295,0.064114,0.00014238
1077.5,0.00349,-100,4294967295,0.04664,5.8095E-5
1077.5,0.00387,-100,4294967295,0.072883,0.00014048
1077.5,0.0043,-100,4294967295,0.060698,5E-5
1077.5,0.00478,-100,4294967295,0.03686,4.2143E-5
1077.5,0.00531,-100,4294967295,0.063266,0.00010881
1077.5,0.0059,-100,4294967295,0.076003,0.00011976
1077.5,0.00656,-100,4294967295,0.050866,4.9762E-5
1077.5,0.00729,-100,4294967295,0.040407,3.9286E-5
1077.5,0.0081,-100,4294967295,0.051955,6.4048E-5
1077.5,0.009,-100,4294967295,0.070679,9.381E-5
1077.5,0.01,-100,4294967295,0.044833,6.0238E-5
1077.5,0.01111,-100,4294967295,0.065363,7.7143E-5
1077.5,0.01234,-100,4294967295,0.065698,8E-5
1077.5,0.01371,-100,4294967295,0.059036,6.1905E-5
1077.5,0.01524,-100,4294967295,0.064236,6.1905E-5
1077.5,0.01693,-100,4294967295,0.077652,0.00010929
1077.5,0.01881,-100,4294967295,0.071576,0.00011738
1077.5,0.0209,-100,4294967295,0.081026,0.00014881
1077.5,0.02322,-100,4294967295,0.048978,8.0714E-5
1077.5,0.0258,-100,4294967295,0.054317,8.8333E-5
1077.5,0.02867,-100,4294967295,0.078374,0.00015357
1077.5,0.03185,-100,4294967295,0.06976,0.0001119
1077.5,0.03539,-100,4294967295,0.053522,7.1429E-5
1077.5,0.03933,-100,4294967295,0.048849,0.00012119
1077.5,0.04369,-100,4294967295,0.11458,0.00021643
1077.5,0.04855,-100,4294967295,0.073982,7.619E-5
1077.5,0.05394,-100,4294967295,0.084704,0.00016524
1077.5,0.05994,-100,4294967295,0.07797,0.00014357
1077.5,0.0666,-100,4294967295,0.078338,8.1429E-5
1077.5,0.074,-100,4294967295,0.067178,9.9286E-5
1077.5,0.08222,-100,4294967295,0.096931,0.00016667
1077.5,0.09136,-100,4294967295,0.06918,9.4286E-5
1077.5,0.10151,-100,4294967295,0.088973,0.0001281
1077.5,0.11278,-100,4294967295,0.11892,0.00013976
1077.5,0.12532,-100,4294967295,0.13496,0.00025357
1077.5,0.13924,-100,4294967295,0.10848,0.0001831
1077.5,0.15471,-100,4294967295,0.16241,0.00025095
1077.5,0.1719,-100,4294967295,0.16144,0.0001869
1077.5,0.191,-100,4294967295,0.16707,0.00035286
1077.5,0.21222,-100,4294967295,0.18367,0.00036238
1077.5,0.2358,-100,4294967295,0.24238,0.00046548
1077.5,0.262,-100,4294967295,0.21058,0.0004369
1077.5,0.29112,-100,4294967295,0.27705,0.00053048
1077.5,0.32346,-100,4294967295,0.31275,0.00055167
1077.5,0.3594,-100,4294967295,0.43339,0.000955
1077.5,0.39934,-100,4294967295,0.47404,0.0010971
1077.5,0.44371,-100,4294967295,0.59184,0.0013881
1077.5,0.49301,-100,4294967295,0.68842,0.0018814
1077.5,0.54779,-100,4294967295,0.76556,0.0021493
1077.5,0.60865,-100,4294967295,0.89463,0.0029564
1077.5,0.67628,-100,4294967295,1.0166,0.003594
1077.5,0.75142,-100,4294967295,1.1597,0.0041507
1077.5,0.83491,-100,4294967295,1.2955,0.0050462
1077.5,0.92768,-100,4294967295,1.4932,0.0066493
1077.5,1.0308,-100,4294967295,1.6759,0.0084402
1077.5,1.1453,-100,4294967295,1.9446,0.01081
1077.5,1.2725,-100,4294967295,2.2016,0.013951
1077.5,1.4139,-100,4294967295,2.4933,0.017787
1077.5,1.571,-100,4294967295,2.7379,0.020891
1077.5,1.7456,-100,4294967295,3.0723,0.026833
1077.5,1.9396,-100,4294967295,3.4425,0.033484
1077.5,2.1551,-100,4294967295,3.8675,0.041315
1077.5,2.3945,-100,4294967295,4.2756,0.05103
1077.5,2.6606,-100,4294967295,4.7033,0.060304
1077.5,2.9562,-100,4294967295,5.1884,0.075261
1077.5,3.2846,-100,4294967295,5.7996,0.092175
1077.5,3.6496,-100,4294967295,6.422,0.11308
1077.5,4.0551,-100,4294967295,7.0508,0.13973
1077.5,4.5057,-100,4294967295,7.7823,0.16603
1077.5,5.0063,-100,4294967295,8.5618,0.20502
1077.5,5.5626,-100,4294967295,9.3974,0.24639
1077.5,6.1806,-100,4294967295,10.261,0.29759
1077.5,6.8674,-100,4294967295,11.242,0.35889
1077.5,7.6304,-100,4294967295,12.262,0.43469
1077.5,8.4782,-100,4294967295,13.351,0.51914
1077.5,9.4203,-100,4294967295,14.532,0.62756
1077.5,10.467,-100,4294967295,15.757,0.74328
1077.5,11.63,-100,4294967295,17.041,0.8876
1077.5,12.922,-100,4294967295,18.353,1.0567
1077.5,14.358,-100,4294967295,19.781,1.2398
1077.5,15.953,-100,4294967295,21.198,1.4576
1077.5,17.726,-100,4294967295,22.712,1.7173
1077.5,19.695,-100,4294967295,24.244,1.99
1077.5,21.884,-100,4294967295,25.796,2.3074
1077.5,24.315,-100,4294967295,27.35,2.6736
1077.5,27.017,-100,4294967295,28.913,3.0711
1077.5,30.019,-100,4294967295,30.471,3.5174
1077.5,33.354,-100,4294967295,32.01,3.9978
1077.5,37.06,-100,4294967295,33.505,4.5252
1077.5,41.178,-100,4294967295,34.978,5.0912
1077.5,45.754,-100,4294967295,36.351,5.7063
1077.5,50.837,-100,4294967295,37.703,6.3451
1077.5,56.486,-100,4294967295,38.989,7.0384
1077.5,62.762,-100,4294967295,40.174,7.745
1077.5,69.736,-100,4294967295,41.296,8.4781
1077.5,77.484,-100,4294967295,42.32,9.2354
1077.5,86.093,-100,4294967295,43.248,10.001
1077.5,95.659,-100,4294967295,44.12,10.774
1077.5,106.29,-100,4294967295,44.889,11.561
1077.5,118.1,-100,4294967295,45.583,12.327
1077.5,131.22,-100,4294967295,46.199,13.101
1077.5,145.8,-100,4294967295,46.749,13.855
1077.5,162,-100,4294967295,47.228,14.605
1077.5,180,-100,4294967295,47.655,15.322
1077.5,200,-100,4294967295,47.933,16.021
1197.3,9E-5,-100,4294967295,0.041994,3.3333E-5
1197.3,0.0001,-100,4294967295,0.056382,0.00013524
1197.3,0.00011,-100,4294967295,0.051669,8.9762E-5
1197.3,0.00012,-100,4294967295,0.0687,0.00012286
1197.3,0.00013,-100,4294967295,0.073082,8.0952E-5
1197.3,0.00015,-100,4294967295,0.047104,4.6429E-5
1197.3,0.00016,-100,4294967295,0.073525,0.00014
1197.3,0.00018,-100,4294967295,0.064681,9.4048E-5
1197.3,0.0002,-100,4294967295,0.063827,8.9048E-5
1197.3,0.00023,-100,4294967295,0.076265,0.00015381
1197.3,0.00025,-100,4294967295,0.07586,0.00013333
1197.3,0.00028,-100,4294967295,0.073862,8.0952E-5
1197.3,0.00031,-100,4294967295,0.071841,7.6667E-5
1197.3,0.00034,-100,4294967295,0.07043,6.1905E-5
1197.3,0.00038,-100,4294967295,0.048326,5.4762E-5
1197.3,0.00042,-100,4294967295,0.085888,0.00013595
1197.3,0.00047,-100,4294967295,0.077811,0.00013238
1197.3,0.00052,-100,4294967295,0.088617,0.00014048
1197.3,0.00058,-100,4294967295,0.086736,0.00015786
1197.3,0.00065,-100,4294967295,0.074692,7.7143E-5
1197.3,0.00072,-100,4294967295,0.053545,9.3571E-5
1197.3,0.0008,-100,4294967295,0.081136,0.00019143
1197.3,0.00089,-100,4294967295,0.073278,0.0001631
1197.3,0.00098,-100,4294967295,0.052323,7.8333E-5
1197.3,0.00109,-100,4294967295,0.067102,0.00010762
1197.3,0.00122,-100,4294967295,0.08201,0.00013024
1197.3,0.00135,-100,4294967295,0.078122,0.00014643
1197.3,0.0015,-100,4294967295,0.058971,8.4762E-5
1197.3,0.00167,-100,4294967295,0.075814,0.00012238
1197.3,0.00185,-100,4294967295,0.066836,0.00011833
1197.3,0.00206,-100,4294967295,0.050978,0.00010905
1197.3,0.00229,-100,4294967295,0.07038,8.5952E-5
1197.3,0.00254,-100,4294967295,0.065144,6.5952E-5
1197.3,0.00282,-100,4294967295,0.068594,9.3095E-5
1197.3,0.00314,-100,4294967295,0.05783,4.9286E-5
1197.3,0.00349,-100,4294967295,0.063835,0.00010524
1197.3,0.00387,-100,4294967295,0.10416,0.00016571
1197.3,0.0043,-100,4294967295,0.066795,9.1429E-5
1197.3,0.00478,-100,4294967295,0.051516,5.3333E-5
1197.3,0.00531,-100,4294967295,0.073462,0.00010738
1197.3,0.0059,-100,4294967295,0.08194,0.00012786
1197.3,0.00656,-100,4294967295,0.058097,0.00010595
1197.3,0.00729,-100,4294967295,0.035944,5.3571E-5
1197.3,0.0081,-100,4294967295,0.09513,0.00016667
1197.3,0.009,-100,4294967295,0.073114,0.00013286
1197.3,0.01,-100,4294967295,0.096359,0.00015714
1197.3,0.01111,-100,4294967295,0.055464,7.4524E-5
1197.3,0.01234,-100,4294967295,0.039599,4.4286E-5
1197.3,0.01371,-100,4294967295,0.076988,0.00017429
1197.3,0.01524,-100,4294967295,0.064726,0.00010286
1197.3,0.01693,-100,4294967295,0.068296,0.00010405
1197.3,0.01881,-100,4294967295,0.10505,0.00016524
1197.3,0.0209,-100,4294967295,0.047189,4.0952E-5
1197.3,0.02322,-100,4294967295,0.081823,0.00013405
1197.3,0.0258,-100,4294967295,0.062642,7.7857E-5
1197.3,0.02867,-100,4294967295,0.057454,0.00010167
1197.3,0.03185,-100,4294967295,0.08129,0.00010595
1197.3,0.03539,-100,4294967295,0.11697,0.00023238
1197.3,0.03933,-100,4294967295,0.067498,9.4286E-5
1197.3,0.04369,-100,4294967295,0.10211,0.00021762
1197.3,0.04855,-100,4294967295,0.091615,9.9524E-5
1197.3,0.05394,-100,4294967295,0.07523,0.00013643
1197.3,0.05994,-100,4294967295,0.10966,0.00019548
1197.3,0.0666,-100,4294967295,0.088634,0.00014048
1197.3,0.074,-100,4294967295,0.080094,9.2857E-5
1197.3,0.08222,-100,4294967295,0.078375,9.2857E-5
1197.3,0.09136,-100,4294967295,0.095956,0.00017738
1197.3,0.10151,-100,4294967295,0.11507,0.00017595
1197.3,0.11278,-100,4294967295,0.15818,0.00025214
1197.3,0.12532,-100,4294967295,0.13977,0.00025857
1197.3,0.13924,-100,4294967295,0.13952,0.00015786
1197.3,0.15471,-100,4294967295,0.14492,0.00024833
1197.3,0.1719,-100,4294967295,0.18194,0.00033071
1197.3,0.191,-100,4294967295,0.18162,0.00030857
1197.3,0.21222,-100,4294967295,0.22356,0.00042738
1197.3,0.2358,-100,4294967295,0.26342,0.00043762
1197.3,0.262,-100,4294967295,0.25586,0.00048119
1197.3,0.29112,-100,4294967295,0.29562,0.0005681
1197.3,0.32346,-100,4294967295,0.38691,0.00084238
1197.3,0.3594,-100,4294967295,0.38035,0.00067714
1197.3,0.39934,-100,4294967295,0.55634,0.0012933
1197.3,0.44371,-100,4294967295,0.62777,0.0016181
1197.3,0.49301,-100,4294967295,0.7272,0.0020617
1197.3,0.54779,-100,4294967295,0.81981,0.0022967
1197.3,0.60865,-100,4294967295,0.927,0.0028298
1197.3,0.67628,-100,4294967295,1.0259,0.0034
1197.3,0.75142,-100,4294967295,1.2005,0.0044562
1197.3,0.83491,-100,4294967295,1.3286,0.0053269
1197.3,0.92768,-100,4294967295,1.5074,0.0068021
1197.3,1.0308,-100,4294967295,1.7423,0.0089788
1197.3,1.1453,-100,4294967295,1.9781,0.011516
1197.3,1.2725,-100,4294967295,2.2118,0.01402
1197.3,1.4139,-100,4294967295,2.4918,0.017511
1197.3,1.571,-100,4294967295,2.777,0.021212
1197.3,1.7456,-100,4294967295,3.1041,0.026882
1197.3,1.9396,-100,4294967295,3.4488,0.032389
1197.3,2.1551,-100,4294967295,3.873,0.040943
1197.3,2.3945,-100,4294967295,4.3161,0.051446
1197.3,2.6606,-100,4294967295,4.746,0.062119
1197.3,2.9562,-100,4294967295,5.2507,0.074795
1197.3,3.2846,-100,4294967295,5.8072,0.091717
1197.3,3.6496,-100,4294967295,6.435,0.11453
1197.3,4.0551,-100,4294967295,7.0761,0.1398
1197.3,4.5057,-100,4294967295,7.8108,0.1684
1197.3,5.0063,-100,4294967295,8.6128,0.20348
1197.3,5.5626,-100,4294967295,9.3991,0.24715
1197.3,6.1806,-100,4294967295,10.3,0.30121
1197.3,6.8674,-100,4294967295,11.242,0.36141
1197.3,7.6304,-100,4294967295,12.258,0.43308
1197.3,8.4782,-100,4294967295,13.338,0.51922
1197.3,9.4203,-100,4294967295,14.546,0.6303
1197.3,10.467,-100,4294967295,15.741,0.74439
1197.3,11.63,-100,4294967295,17.03,0.89285
1197.3,12.922,-100,4294967295,18.37,1.051
1197.3,14.358,-100,4294967295,19.785,1.2371
1197.3,15.953,-100,4294967295,21.22,1.4568
1197.3,17.726,-100,4294967295,22.71,1.7108
1197.3,19.695,-100,4294967295,24.24,1.9926
1197.3,21.884,-100,4294967295,25.79,2.3224
1197.3,24.315,-100,4294967295,27.33,2.6699
1197.3,27.017,-100,4294967295,28.917,3.0655
1197.3,30.019,-100,4294967295,30.473,3.5209
1197.3,33.354,-100,4294967295,31.998,4.0032
1197.3,37.06,-100,4294967295,33.528,4.5194
1197.3,41.178,-100,4294967295,34.952,5.0836
1197.3,45.754,-100,4294967295,36.373,5.7
1197.3,50.837,-100,4294967295,37.718,6.3494
1197.3,56.486,-100,4294967295,38.975,7.0395
1197.3,62.762,-100,4294967295,40.176,7.7398
1197.3,69.736,-100,4294967295,41.288,8.4981
1197.3,77.484,-100,4294967295,42.313,9.2285
1197.3,86.093,-100,4294967295,43.258,9.9971
1197.3,95.659,-100,4294967295,44.11,10.794
1197.3,106.29,-100,4294967295,44.9,11.556
1197.3,118.1,-100,4294967295,45.593,12.33
1197.3,131.22,-100,4294967295,46.2,13.109
1197.3,145.8,-100,4294967295,46.749,13.843
1197.3,162,-100,4294967295,47.227,14.593
1197.3,180,-100,4294967295,47.647,15.299
1197.3,200,-100,4294967295,47.946,16.009
1330.3,9E-5,-100,4294967295,0.075516,0.00010024
1330.3,0.0001,-100,4294967295,0.089604,0.0001331
1330.3,0.00011,-100,4294967295,0.080067,0.00010548
1330.3,0.00012,-100,4294967295,0.10228,0.00018952
1330.3,0.00013,-100,4294967295,0.093917,0.00011167
1330.3,0.00015,-100,4294967295,0.094919,7.7381E-5
1330.3,0.00016,-100,4294967295,0.034535,2.5E-5
1330.3,0.00018,-100,4294967295,0.065552,0.00010214
1330.3,0.0002,-100,4294967295,0.070238,7.4524E-5
1330.3,0.00023,-100,4294967295,0.062161,0.00011595
1330.3,0.00025,-100,4294967295,0.049378,9.3333E-5
1330.3,0.00028,-100,4294967295,0.047024,2.7381E-5
1330.3,0.00031,-100,4294967295,0.068453,9.2143E-5
1330.3,0.00034,-100,4294967295,0.085751,8.881E-5
1330.3,0.00038,-100,4294967295,0.066992,0.00012238
1330.3,0.00042,-100,4294967295,0.070947,7.7381E-5
1330.3,0.00047,-100,4294967295,0.071675,6.6667E-5
1330.3,0.00052,-100,4294967295,0.077968,0.00012786
1330.3,0.00058,-100,4294967295,0.092324,0.00011167
1330.3,0.00065,-100,4294967295,0.048608,6.0238E-5
1330.3,0.00072,-100,4294967295,0.087377,0.00012833
1330.3,0.0008,-100,4294967295,0.073107,0.00014619
1330.3,0.00089,-100,4294967295,0.071761,8.1667E-5
1330.3,0.00098,-100,4294967295,0.043184,6.0952E-5
1330.3,0.00109,-100,4294967295,0.085396,0.00012476
1330.3,0.00122,-100,4294967295,0.10599,0.00018738
1330.3,0.00135,-100,4294967295,0.092464,0.00010905
1330.3,0.0015,-100,4294967295,0.089652,0.00013738
1330.3,0.00167,-100,4294967295,0.07709,8.2381E-5
1330.3,0.00185,-100,4294967295,0.078909,9.6905E-5
1330.3,0.00206,-100,4294967295,0.070323,0.00011167
1330.3,0.00229,-100,4294967295,0.069795,9.2143E-5
1330.3,0.00254,-100,4294967295,0.056052,6.5952E-5
1330.3,0.00282,-100,4294967295,0.064989,6.2857E-5
1330.3,0.00314,-100,4294967295,0.063248,8.5476E-5
1330.3,0.00349,-100,4294967295,0.077347,0.000115
1330.3,0.00387,-100,4294967295,0.076083,6.8333E-5
1330.3,0.0043,-100,4294967295,0.11382,0.00020881
1330.3,0.00478,-100,4294967295,0.092895,9.2381E-5
1330.3,0.00531,-100,4294967295,0.030252,3.5714E-5
1330.3,0.0059,-100,4294967295,0.1013,0.00015333
1330.3,0.00656,-100,4294967295,0.096555,0.00014619
1330.3,0.00729,-100,4294967295,0.086868,9.7381E-5
1330.3,0.0081,-100,4294967295,0.085994,0.0001419
1330.3,0.009,-100,4294967295,0.081956,9.0476E-5
1330.3,0.01,-100,4294967295,0.079429,0.00012024
1330.3,0.01111,-100,4294967295,0.080996,0.00010119
1330.3,0.01234,-100,4294967295,0.084809,0.00012095
1330.3,0.01371,-100,4294967295,0.0852,8.6667E-5
1330.3,0.01524,-100,4294967295,0.061714,9.6429E-5
1330.3,0.01693,-100,4294967295,0.087416,0.0001531
1330.3,0.01881,-100,4294967295,0.069903,8.1905E-5
1330.3,0.0209,-100,4294967295,0.089454,0.00014071
1330.3,0.02322,-100,4294967295,0.1012,0.00016048
1330.3,0.0258,-100,4294967295,0.06039,8.6429E-5
1330.3,0.02867,-100,4294967295,0.083042,0.00013262
1330.3,0.03185,-100,4294967295,0.07309,9.0238E-5
1330.3,0.03539,-100,4294967295,0.098327,0.00014571
1330.3,0.03933,-100,4294967295,0.089713,0.00019286
1330.3,0.04369,-100,4294967295,0.092756,0.00012238
1330.3,0.04855,-100,4294967295,0.087244,0.00010643
1330.3,0.05394,-100,4294967295,0.15001,0.00028524
1330.3,0.05994,-100,4294967295,0.098424,0.00014714
1330.3,0.0666,-100,4294967295,0.060225,7.1429E-5
1330.3,0.074,-100,4294967295,0.13818,0.00017381
1330.3,0.08222,-100,4294967295,0.12525,0.00014119
1330.3,0.09136,-100,4294967295,0.12283,0.00019857
1330.3,0.10151,-100,4294967295,0.10875,0.00015024
1330.3,0.11278,-100,4294967295,0.14865,0.00017667
1330.3,0.12532,-100,4294967295,0.13769,0.00016929
1330.3,0.13924,-100,4294967295,0.10857,0.00016405
1330.3,0.15471,-100,4294967295,0.13357,0.0002
1330.3,0.1719,-100,4294967295,0.18594,0.00033286
1330.3,0.191,-100,4294967295,0.2027,0.00034905
1330.3,0.21222,-100,4294967295,0.2035,0.00032738
1330.3,0.2358,-100,4294967295,0.17339,0.00024786
1330.3,0.262,-100,4294967295,0.26114,0.00047857
1330.3,0.29112,-100,4294967295,0.37958,0.00077238
1330.3,0.32346,-100,4294967295,0.42041,0.00087095
1330.3,0.3594,-100,4294967295,0.48051,0.00099619
1330.3,0.39934,-100,4294967295,0.56241,0.0012929
1330.3,0.44371,-100,4294967295,0.66097,0.001531
1330.3,0.49301,-100,4294967295,0.77528,0.0019476
1330.3,0.54779,-100,4294967295,0.84841,0.0023755
1330.3,0.60865,-100,4294967295,0.95456,0.0031307
1330.3,0.67628,-100,4294967295,1.0756,0.0034857
1330.3,0.75142,-100,4294967295,1.2066,0.0046105
1330.3,0.83491,-100,4294967295,1.3524,0.0054974
1330.3,0.92768,-100,4294967295,1.5109,0.0065486
1330.3,1.0308,-100,4294967295,1.7908,0.0091017
1330.3,1.1453,-100,4294967295,1.9639,0.011203
1330.3,1.2725,-100,4294967295,2.2728,0.013969
1330.3,1.4139,-100,4294967295,2.5031,0.017757
1330.3,1.571,-100,4294967295,2.831,0.021811
1330.3,1.7456,-100,4294967295,3.1574,0.026899
1330.3,1.9396,-100,4294967295,3.4777,0.032894
1330.3,2.1551,-100,4294967295,3.8675,0.040405
1330.3,2.3945,-100,4294967295,4.3167,0.050373
1330.3,2.6606,-100,4294967295,4.7858,0.061087
1330.3,2.9562,-100,4294967295,5.3088,0.078224
1330.3,3.2846,-100,4294967295,5.8357,0.093568
1330.3,3.6496,-100,4294967295,6.4203,0.11455
1330.3,4.0551,-100,4294967295,7.1004,0.13983
1330.3,4.5057,-100,4294967295,7.8031,0.16718
1330.3,5.0063,-100,4294967295,8.5731,0.20504
1330.3,5.5626,-100,4294967295,9.4169,0.24917
1330.3,6.1806,-100,4294967295,10.318,0.30325
1330.3,6.8674,-100,4294967295,11.262,0.36307
1330.3,7.6304,-100,4294967295,12.299,0.4354
1330.3,8.4782,-100,4294967295,13.365,0.52175
1330.3,9.4203,-100,4294967295,14.53,0.62257
1330.3,10.467,-100,4294967295,15.768,0.75336
1330.3,11.63,-100,4294967295,17.036,0.88768
1330.3,12.922,-100,4294967295,18.38,1.0508
1330.3,14.358,-100,4294967295,19.791,1.2415
1330.3,15.953,-100,4294967295,21.221,1.4605
1330.3,17.726,-100,4294967295,22.723,1.7103
1330.3,19.695,-100,4294967295,24.238,1.9971
1330.3,21.884,-100,4294967295,25.775,2.3126
1330.3,24.315,-100,4294967295,27.355,2.6784
1330.3,27.017,-100,4294967295,28.912,3.0678
1330.3,30.019,-100,4294967295,30.47,3.5216
1330.3,33.354,-100,4294967295,32.017,4.0056
1330.3,37.06,-100,4294967295,33.492,4.5222
1330.3,41.178,-100,4294967295,34.963,5.1023
1330.3,45.754,-100,4294967295,36.374,5.7078
1330.3,50.837,-100,4294967295,37.703,6.3587
1330.3,56.486,-100,4294967295,38.977,7.0343
1330.3,62.762,-100,4294967295,40.173,7.74
1330.3,69.736,-100,4294967295,41.291,8.4738
1330.3,77.484,-100,4294967295,42.316,9.2196
1330.3,86.093,-100,4294967295,43.258,9.9925
1330.3,95.659,-100,4294967295,44.121,10.789
1330.3,106.29,-100,4294967295,44.901,11.558
