Com,HetAdv,HomAdv,Count,1,200
99.035,128,-100,11107,1467,9557
99.035,160,-100,11107,1002,10078
99.035,200,-100,11107,620,10472
123.79,8E-5,-100,15108,8802,1
123.79,0.0001,-100,15108,8759,1
123.79,0.00013,-100,15108,8845,2
123.79,0.00016,-100,15108,8795,2
123.79,0.0002,-100,15108,8677,2
123.79,0.00025,-100,15108,8733,1
123.79,0.00031,-100,15108,8818,1
123.79,0.00038,-100,15108,8712,1
123.79,0.00048,-100,15108,8712,1
123.79,0.0006,-100,15108,8804,0
123.79,0.00075,-100,15108,8691,0
123.79,0.00094,-100,15108,8672,2
123.79,0.00117,-100,15108,8760,1
123.79,0.00146,-100,15108,8831,2
123.79,0.00183,-100,15108,8820,1
123.79,0.00228,-100,15108,8764,0
123.79,0.00285,-100,15108,8794,0
123.79,0.00357,-100,15108,8775,2
123.79,0.00446,-100,15108,8668,3
123.79,0.00558,-100,15108,8881,0
123.79,0.00697,-100,15108,8809,1
123.79,0.00871,-100,15108,8775,2
123.79,0.01089,-100,15108,8837,1
123.79,0.01361,-100,15108,8753,4
123.79,0.01701,-100,15108,8717,0
123.79,0.02127,-100,15108,8719,2
123.79,0.02658,-100,15108,8712,1
123.79,0.03323,-100,15108,8790,0
123.79,0.04154,-100,15108,8848,0
123.79,0.05192,-100,15108,8860,1
123.79,0.0649,-100,15108,8765,4
123.79,0.08113,-100,15108,8725,3
123.79,0.10141,-100,15108,8853,2
123.79,0.12677,-100,15108,8884,1
123.79,0.15846,-100,15108,8671,1
123.79,0.19807,-100,15108,8624,2
123.79,0.24759,-100,15108,8725,3
123.79,0.30949,-100,15108,8764,1
123.79,0.38686,-100,15108,8732,6
123.79,0.48357,-100,15108,8751,6
123.79,0.60446,-100,15108,8771,10
123.79,0.75558,-100,15108,8618,17
123.79,0.94447,-100,15108,8606,29
123.79,1.1806,-100,15108,8686,53
123.79,1.4757,-100,11107,6386,68
123.79,1.8447,-100,11107,6350,143
123.79,2.3058,-100,11107,6233,290
123.79,2.8823,-100,11107,6229,420
123.79,3.6029,-100,11107,6154,600
123.79,4.5036,-100,11107,6127,781
123.79,5.6295,-100,11107,6117,1003
123.79,7.0369,-100,11107,5961,1251
123.79,8.7961,-100,11107,5958,1658
123.79,10.995,-100,11107,5810,2060
123.79,13.744,-100,11107,5559,2601
123.79,17.18,-100,11107,5466,3022
123.79,21.475,-100,11107,5088,3673
123.79,26.843,-100,11107,4835,4283
123.79,33.554,-100,11107,4552,5040
123.79,41.943,-100,11107,3977,5955
123.79,52.429,-100,11107,3576,6656
123.79,65.536,-100,11107,3033,7537
123.79,81.92,-100,11107,2542,8237
123.79,102.4,-100,11107,2018,8921
123.79,128,-100,11107,1574,9458
123.79,160,-100,11107,1040,10029
123.79,200,-100,11107,658,10436
154.74,8E-5,-100,15108,8779,2
154.74,0.0001,-100,15108,8695,3
154.74,0.00013,-100,15108,8760,2
154.74,0.00016,-100,15108,8770,3
154.74,0.0002,-100,15108,8783,3
154.74,0.00025,-100,15108,8766,0
154.74,0.00031,-100,15108,8781,1
154.74,0.00038,-100,15108,8728,3
154.74,0.00048,-100,15108,8841,4
154.74,0.0006,-100,15108,8766,4
154.74,0.00075,-100,15108,8726,5
154.74,0.00094,-100,15108,8888,2
154.74,0.00117,-100,15108,8734,2
154.74,0.00146,-100,15108,8852,3
154.74,0.00183,-100,15108,8778,2
154.74,0.00228,-100,15108,8686,3
154.74,0.00285,-100,15108,8620,3
154.74,0.00357,-100,15108,8713,5
154.74,0.00446,-100,15108,8805,5
154.74,0.00558,-100,15108,8822,2
154.74,0.00697,-100,15108,8814,5
154.74,0.00871,-100,15108,8797,2
154.74,0.01089,-100,15108,8922,3
154.74,0.01361,-100,15108,8825,5
154.74,0.01701,-100,15108,8787,3
154.74,0.02127,-100,15108,8718,1
154.74,0.02658,-100,15108,8811,2
154.74,0.03323,-100,15108,8749,1
154.74,0.04154,-100,15108,8726,0
154.74,0.05192,-100,15108,8795,2
154.74,0.0649,-100,15108,8925,3
154.74,0.08113,-100,15108,8769,3
154.74,0.10141,-100,15108,8811,3
154.74,0.12677,-100,15108,8668,3
154.74,0.15846,-100,15108,8770,3
154.74,0.19807,-100,15108,8766,5
154.74,0.24759,-100,15108,8778,8
154.74,0.30949,-100,15108,8734,12
154.74,0.38686,-100,15108,8797,11
154.74,0.48357,-100,15108,8712,9
154.74,0.60446,-100,15108,8693,17
154.74,0.75558,-100,15108,8621,29
154.74,0.94447,-100,15108,8727,60
154.74,1.1806,-100,15108,8721,94
154.74,1.4757,-100,11107,6360,114
154.74,1.8447,-100,11107,6396,201
154.74,2.3058,-100,11107,6291,297
154.74,2.8823,-100,11107,6270,428
154.74,3.6029,-100,11107,6199,660
154.74,4.5036,-100,11107,6142,816
154.74,5.6295,-100,11107,6015,1010
154.74,7.0369,-100,11107,6051,1346
154.74,8.7961,-100,11107,5838,1647
154.74,10.995,-100,11107,5798,2054
154.74,13.744,-100,11107,5607,2452
154.74,17.18,-100,11107,5331,3084
154.74,21.475,-100,11107,5127,3637
154.74,26.843,-100,11107,4824,4365
154.74,33.554,-100,11107,4421,5090
154.74,41.943,-100,11107,4125,5800
154.74,52.429,-100,11107,3646,6600
154.74,65.536,-100,11107,3025,7517
154.74,81.92,-100,11107,2623,8137
154.74,102.4,-100,11107,1967,8942
154.74,128,-100,11107,1453,9588
154.74,160,-100,11107,979,10089
154.74,200,-100,11107,637,10459
193.43,8E-5,-100,15108,8831,0
193.43,0.0001,-100,15108,8797,4
193.43,0.00013,-100,15108,8876,7
193.43,0.00016,-100,15108,8700,6
193.43,0.0002,-100,15108,8771,7
193.43,0.00025,-100,15108,8917,3
193.43,0.00031,-100,15108,8820,5
193.43,0.00038,-100,15108,8695,9
193.43,0.00048,-100,15108,8876,6
193.43,0.0006,-100,15108,8845,5
193.43,0.00075,-100,15108,8869,4
193.43,0.00094,-100,15108,8805,4
193.43,0.00117,-100,15108,8814,8
193.43,0.00146,-100,15108,8773,11
193.43,0.00183,-100,15108,8815,3
193.43,0.00228,-100,15108,8737,7
193.43,0.00285,-100,15108,8728,3
193.43,0.00357,-100,15108,8761,9
193.43,0.00446,-100,15108,8682,6
193.43,0.00558,-100,15108,8830,6
193.43,0.00697,-100,15108,8821,4
193.43,0.00871,-100,15108,8823,7
193.43,0.01089,-100,15108,8760,6
193.43,0.01361,-100,15108,8760,8
193.43,0.01701,-100,15108,8845,5
193.43,0.02127,-100,15108,8706,8
193.43,0.02658,-100,15108,8689,5
193.43,0.03323,-100,15108,8786,4
193.43,0.04154,-100,15108,8746,3
193.43,0.05192,-100,15108,8735,3
193.43,0.0649,-100,15108,8691,4
193.43,0.08113,-100,15108,8772,13
193.43,0.10141,-100,15108,8884,3
193.43,0.12677,-100,15108,8760,7
193.43,0.15846,-100,15108,8678,17
193.43,0.19807,-100,15108,8832,6
193.43,0.24759,-100,15108,8801,15
193.43,0.30949,-100,15108,8748,19
193.43,0.38686,-100,15108,8655,12
193.43,0.48357,-100,15108,8776,22
193.43,0.60446,-100,15108,8755,32
193.43,0.75558,-100,15108,8694,43
193.43,0.94447,-100,15108,8722,93
193.43,1.1806,-100,15108,8614,156
193.43,1.4757,-100,11107,6388,161
193.43,1.8447,-100,11107,6333,239
193.43,2.3058,-100,11107,6282,343
193.43,2.8823,-100,11107,6243,494
193.43,3.6029,-100,11107,6168,690
193.43,4.5036,-100,11107,6155,838
193.43,5.6295,-100,11107,6043,1136
193.43,7.0369,-100,11107,6012,1376
193.43,8.7961,-100,11107,5857,1661
193.43,10.995,-100,11107,5711,2057
193.43,13.744,-100,11107,5587,2538
193.43,17.18,-100,11107,5282,3134
193.43,21.475,-100,11107,5091,3688
193.43,26.843,-100,11107,4858,4314
193.43,33.554,-100,11107,4542,4980
193.43,41.943,-100,11107,4148,5753
193.43,52.429,-100,11107,3585,6700
193.43,65.536,-100,11107,2972,7553
193.43,81.92,-100,11107,2585,8163
193.43,102.4,-100,11107,1907,9005
193.43,128,-100,11107,1524,9512
193.43,160,-100,11107,1006,10069
193.43,200,-100,11107,636,10468
241.79,8E-5,-100,15108,8758,10
241.79,0.0001,-100,15108,8848,11
241.79,0.00013,-100,15108,8796,9
241.79,0.00016,-100,15108,8726,8
241.79,0.0002,-100,15108,8746,7
241.79,0.00025,-100,15108,8893,13
241.79,0.00031,-100,15108,8780,11
241.79,0.00038,-100,15108,8851,15
241.79,0.00048,-100,15108,8772,9
241.79,0.0006,-100,15108,8705,12
241.79,0.00075,-100,15108,8848,9
241.79,0.00094,-100,15108,8844,7
241.79,0.00117,-100,15108,8677,12
241.79,0.00146,-100,15108,8809,10
241.79,0.00183,-100,15108,8794,12
241.79,0.00228,-100,15108,8783,14
241.79,0.00285,-100,15108,8751,12
241.79,0.00357,-100,15108,8750,8
241.79,0.00446,-100,15108,8855,7
241.79,0.00558,-100,15108,8815,8
241.79,0.00697,-100,15108,8812,12
241.79,0.00871,-100,15108,8845,8
241.79,0.01089,-100,15108,8762,18
241.79,0.01361,-100,15108,8854,11
241.79,0.01701,-100,15108,8838,10
241.79,0.02127,-100,15108,8839,10
241.79,0.02658,-100,15108,8868,10
241.79,0.03323,-100,15108,8827,16
241.79,0.04154,-100,15108,8732,12
241.79,0.05192,-100,15108,8750,13
241.79,0.0649,-100,15108,8892,9
241.79,0.08113,-100,15108,8839,13
241.79,0.10141,-100,15108,8778,16
241.79,0.12677,-100,15108,8688,19
241.79,0.15846,-100,15108,8742,22
241.79,0.19807,-100,15108,8898,24
241.79,0.24759,-100,15108,8705,17
241.79,0.30949,-100,15108,8685,30
241.79,0.38686,-100,15108,8744,28
241.79,0.48357,-100,15108,8742,37
241.79,0.60446,-100,15108,8727,51
241.79,0.75558,-100,15108,8674,88
241.79,0.94447,-100,15108,8713,110
241.79,1.1806,-100,15108,8806,173
241.79,1.4757,-100,11107,6289,208
241.79,1.8447,-100,11107,6466,264
241.79,2.3058,-100,11107,6352,383
241.79,2.8823,-100,11107,6304,531
241.79,3.6029,-100,11107,6178,665
241.79,4.5036,-100,11107,6212,853
241.79,5.6295,-100,11107,6184,1076
241.79,7.0369,-100,11107,6126,1311
241.79,8.7961,-100,11107,5885,1676
241.79,10.995,-100,11107,5830,2109
241.79,13.744,-100,11107,5556,2547
241.79,17.18,-100,11107,5315,3095
241.79,21.475,-100,11107,5082,3742
241.79,26.843,-100,11107,4737,4419
241.79,33.554,-100,11107,4552,5002
241.79,41.943,-100,11107,4012,5857
241.79,52.429,-100,11107,3640,6579
241.79,65.536,-100,11107,3022,7531
241.79,81.92,-100,11107,2562,8212
241.79,102.4,-100,11107,2071,8866
241.79,128,-100,11107,1438,9586
241.79,160,-100,11107,1030,10044
241.79,200,-100,11107,688,10413
302.23,8E-5,-100,15108,8868,23
302.23,0.0001,-100,15108,8736,17
302.23,0.00013,-100,15108,8790,13
302.23,0.00016,-100,15108,8753,10
302.23,0.0002,-100,15108,8752,15
302.23,0.00025,-100,15108,8639,14
302.23,0.00031,-100,15108,8789,18
302.23,0.00038,-100,15108,8848,15
302.23,0.00048,-100,15108,8766,11
302.23,0.0006,-100,15108,8783,15
302.23,0.00075,-100,15108,8791,19
302.23,0.00094,-100,15108,8729,16
302.23,0.00117,-100,15108,8791,7
302.23,0.00146,-100,15108,8759,19
302.23,0.00183,-100,15108,8690,14
302.23,0.00228,-100,15108,8726,15
302.23,0.00285,-100,15108,8793,15
302.23,0.00357,-100,15108,8850,18
302.23,0.00446,-100,15108,8798,16
302.23,0.00558,-100,15108,8590,18
302.23,0.00697,-100,15108,8839,16
302.23,0.00871,-100,15108,8741,16
302.23,0.01089,-100,15108,8778,22
302.23,0.01361,-100,15108,8807,16
302.23,0.01701,-100,15108,8837,22
302.23,0.02127,-100,15108,8748,14
302.23,0.02658,-100,15108,8775,22
302.23,0.03323,-100,15108,8835,17
302.23,0.04154,-100,15108,8691,15
302.23,0.05192,-100,15108,8842,29
302.23,0.0649,-100,15108,8877,14
302.23,0.08113,-100,15108,8699,21
302.23,0.10141,-100,15108,8812,18
302.23,0.12677,-100,15108,8760,25
302.23,0.15846,-100,15108,8852,37
302.23,0.19807,-100,15108,8680,40
302.23,0.24759,-100,15108,8951,32
302.23,0.30949,-100,15108,8755,41
302.23,0.38686,-100,15108,8748,43
302.23,0.48357,-100,15108,8714,67
302.23,0.60446,-100,15108,8790,93
302.23,0.75558,-100,15108,8812,102
302.23,0.94447,-100,15108,8656,149
302.23,1.1806,-100,15108,8666,217
302.23,1.4757,-100,11107,6349,221
302.23,1.8447,-100,11107,6378,330
302.23,2.3058,-100,11107,6396,401
302.23,2.8823,-100,11107,6248,538
302.23,3.6029,-100,11107,6264,694
302.23,4.5036,-100,11107,6167,872
302.23,5.6295,-100,11107,6072,1149
302.23,7.0369,-100,11107,5955,1431
302.23,8.7961,-100,11107,5855,1795
302.23,10.995,-100,11107,5771,2095
302.23,13.744,-100,11107,5645,2572
302.23,17.18,-100,11107,5376,3110
302.23,21.475,-100,11107,5198,3658
302.23,26.843,-100,11107,4784,4357
302.23,33.554,-100,11107,4457,5095
302.23,41.943,-100,11107,4014,5891
302.23,52.429,-100,11107,3616,6643
302.23,65.536,-100,11107,3114,7407
302.23,81.92,-100,11107,2588,8187
302.23,102.4,-100,11107,2005,8925
302.23,128,-100,11107,1508,9508
302.23,160,-100,11107,1007,10058
302.23,200,-100,11107,666,10424
377.79,8E-5,-100,15108,8821,24
377.79,0.0001,-100,15108,8740,26
377.79,0.00013,-100,15108,8726,17
377.79,0.00016,-100,15108,8853,31
377.79,0.0002,-100,15108,8688,14
377.79,0.00025,-100,15108,8818,20
377.79,0.00031,-100,15108,8860,22
377.79,0.00038,-100,15108,8767,19
377.79,0.00048,-100,15108,8782,24
377.79,0.0006,-100,15108,8788,17
377.79,0.00075,-100,15108,8818,21
377.79,0.00094,-100,15108,8645,18
377.79,0.00117,-100,15108,8862,23
377.79,0.00146,-100,15108,8763,30
377.79,0.00183,-100,15108,8787,19
377.79,0.00228,-100,15108,8845,19
377.79,0.00285,-100,15108,8731,23
377.79,0.00357,-100,15108,8831,29
377.79,0.00446,-100,15108,8836,28
377.79,0.00558,-100,15108,8649,22
377.79,0.00697,-100,15108,8838,28
377.79,0.00871,-100,15108,8750,18
377.79,0.01089,-100,15108,8739,32
377.79,0.01361,-100,15108,8814,23
377.79,0.01701,-100,15108,8762,29
377.79,0.02127,-100,15108,8815,22
377.79,0.02658,-100,15108,8751,29
377.79,0.03323,-100,15108,8660,31
377.79,0.04154,-100,15108,8764,29
377.79,0.05192,-100,15108,8795,33
377.79,0.0649,-100,15108,8874,27
377.79,0.08113,-100,15108,8845,27
377.79,0.10141,-100,15108,8859,22
377.79,0.12677,-100,15108,8794,28
377.79,0.15846,-100,15108,8825,27
377.79,0.19807,-100,15108,8741,47
377.79,0.24759,-100,15108,8833,56
377.79,0.30949,-100,15108,8750,55
377.79,0.38686,-100,15108,8774,56
377.79,0.48357,-100,15108,8725,62
377.79,0.60446,-100,15108,8677,94
377.79,0.75558,-100,15108,8685,138
377.79,0.94447,-100,15108,8679,176
377.79,1.1806,-100,15108,8696,257
377.79,1.4757,-100,11107,6377,225
377.79,1.8447,-100,11107,6387,314
377.79,2.3058,-100,11107,6323,422
377.79,2.8823,-100,11107,6242,584
377.79,3.6029,-100,11107,6226,715
377.79,4.5036,-100,11107,6229,954
377.79,5.6295,-100,11107,6195,1091
377.79,7.0369,-100,11107,6035,1377
377.79,8.7961,-100,11107,5879,1743
377.79,10.995,-100,11107,5780,2061
377.79,13.744,-100,11107,5637,2475
377.79,17.18,-100,11107,5458,3011
377.79,21.475,-100,11107,5152,3658
377.79,26.843,-100,11107,4792,4453
377.79,33.554,-100,11107,4409,5097
377.79,41.943,-100,11107,4080,5869
377.79,52.429,-100,11107,3625,6643
377.79,65.536,-100,11107,3061,7527
377.79,81.92,-100,11107,2498,8283
377.79,102.4,-100,11107,1967,8951
377.79,128,-100,11107,1488,9520
377.79,160,-100,11107,991,10084
377.79,200,-100,11107,649,10453
472.24,8E-5,-100,15108,8753,33
472.24,0.0001,-100,15108,8846,22
472.24,0.00013,-100,15108,8750,36
472.24,0.00016,-100,15108,8818,32
472.24,0.0002,-100,15108,8859,35
472.24,0.00025,-100,15108,8745,34
472.24,0.00031,-100,15108,8762,32
472.24,0.00038,-100,15108,8704,33
472.24,0.00048,-100,15108,8705,28
472.24,0.0006,-100,15108,8737,31
472.24,0.00075,-100,15108,8689,31
472.24,0.00094,-100,15108,8874,18
472.24,0.00117,-100,15108,8801,37
472.24,0.00146,-100,15108,8886,38
472.24,0.00183,-100,15108,8733,28
472.24,0.00228,-100,15108,8885,29
472.24,0.00285,-100,15108,8779,37
472.24,0.00357,-100,15108,8810,32
472.24,0.00446,-100,15108,8699,38
472.24,0.00558,-100,15108,8630,30
472.24,0.00697,-100,15108,8779,28
472.24,0.00871,-100,15108,8820,27
472.24,0.01089,-100,15108,8896,41
472.24,0.01361,-100,15108,8711,25
472.24,0.01701,-100,15108,8797,32
472.24,0.02127,-100,15108,8749,31
472.24,0.02658,-100,15108,8852,28
472.24,0.03323,-100,15108,8808,34
472.24,0.04154,-100,15108,8677,35
472.24,0.05192,-100,15108,8926,45
472.24,0.0649,-100,15108,8871,38
472.24,0.08113,-100,15108,8738,33
472.24,0.10141,-100,15108,8731,41
472.24,0.12677,-100,15108,8696,39
472.24,0.15846,-100,15108,8799,41
472.24,0.19807,-100,15108,8740,48
472.24,0.24759,-100,15108,8799,51
472.24,0.30949,-100,15108,8759,65
472.24,0.38686,-100,15108,8694,72
472.24,0.48357,-100,15108,8826,100
472.24,0.60446,-100,15108,8747,120
472.24,0.75558,-100,15108,8740,131
472.24,0.94447,-100,15108,8747,209
472.24,1.1806,-100,15108,8745,251
472.24,1.4757,-100,11107,6372,247
472.24,1.8447,-100,11107,6359,343
472.24,2.3058,-100,11107,6437,476
472.24,2.8823,-100,11107,6279,564
472.24,3.6029,-100,11107,6219,737
472.24,4.5036,-100,11107,6175,863
472.24,5.6295,-100,11107,6111,1140
472.24,7.0369,-100,11107,5946,1413
472.24,8.7961,-100,11107,5925,1663
472.24,10.995,-100,11107,5744,2130
472.24,13.744,-100,11107,5592,2577
472.24,17.18,-100,11107,5397,3062
472.24,21.475,-100,11107,5138,3648
472.24,26.843,-100,11107,4827,4346
472.24,33.554,-100,11107,4466,5107
472.24,41.943,-100,11107,4082,5830
472.24,52.429,-100,11107,3594,6625
472.24,65.536,-100,11107,3153,7387
472.24,81.92,-100,11107,2591,8166
472.24,102.4,-100,11107,2015,8926
472.24,128,-100,11107,1471,9540
472.24,160,-100,11107,1073,9987
472.24,200,-100,11107,642,10457
590.3,8E-5,-100,15108,8792,31
590.3,0.0001,-100,15108,8753,51
590.3,0.00013,-100,15108,8791,38
590.3,0.00016,-100,15108,8829,39
590.3,0.0002,-100,15108,8936,33
590.3,0.00025,-100,15108,8792,29
590.3,0.00031,-100,15108,8867,34
590.3,0.00038,-100,15108,8795,31
590.3,0.00048,-100,15108,8825,32
590.3,0.0006,-100,15108,8755,39
590.3,0.00075,-100,15108,8890,34
590.3,0.00094,-100,15108,8738,37
590.3,0.00117,-100,15108,8778,36
590.3,0.00146,-100,15108,8825,28
590.3,0.00183,-100,15108,8763,46
590.3,0.00228,-100,15108,8808,33
590.3,0.00285,-100,15108,8717,45
590.3,0.00357,-100,15108,8885,36
590.3,0.00446,-100,15108,8806,34
590.3,0.00558,-100,15108,8815,33
590.3,0.00697,-100,15108,8747,35
590.3,0.00871,-100,15108,8759,41
590.3,0.01089,-100,15108,8707,29
590.3,0.01361,-100,15108,8828,38
590.3,0.01701,-100,15108,8799,40
590.3,0.02127,-100,15108,8846,41
590.3,0.02658,-100,15108,8779,45
590.3,0.03323,-100,15108,8885,27
590.3,0.04154,-100,15108,8887,32
590.3,0.05192,-100,15108,8726,39
590.3,0.0649,-100,15108,8792,50
590.3,0.08113,-100,15108,8857,37
590.3,0.10141,-100,15108,8723,46
590.3,0.12677,-100,15108,8693,50
590.3,0.15846,-100,15108,8831,57
590.3,0.19807,-100,15108,8817,62
590.3,0.24759,-100,15108,8749,73
590.3,0.30949,-100,15108,8814,76
590.3,0.38686,-100,15108,8754,97
590.3,0.48357,-100,15108,8775,106
590.3,0.60446,-100,15108,8669,156
590.3,0.75558,-100,15108,8654,164
590.3,0.94447,-100,15108,8791,214
590.3,1.1806,-100,15108,8778,254
590.3,1.4757,-100,11107,6417,261
590.3,1.8447,-100,11107,6358,351
590.3,2.3058,-100,11107,6442,419
590.3,2.8823,-100,11107,6248,618
590.3,3.6029,-100,11107,6194,726
590.3,4.5036,-100,11107,6200,981
590.3,5.6295,-100,11107,6139,1082
590.3,7.0369,-100,11107,5992,1400
590.3,8.7961,-100,11107,5789,1790
590.3,10.995,-100,11107,5761,2129
590.3,13.744,-100,11107,5553,2507
590.3,17.18,-100,11107,5433,3096
590.3,21.475,-100,11107,5198,3616
590.3,26.843,-100,11107,4931,4252
590.3,33.554,-100,11107,4434,5178
590.3,41.943,-100,11107,4033,5960
590.3,52.429,-100,11107,3667,6606
590.3,65.536,-100,11107,2988,7548
590.3,81.92,-100,11107,2507,8268
590.3,102.4,-100,11107,2054,8853
590.3,128,-100,11107,1420,9589
590.3,160,-100,11107,1020,10056
590.3,200,-100,11107,642,10455
737.87,8E-5,-100,15108,8860,29
737.87,0.0001,-100,15108,8774,38
737.87,0.00013,-100,15108,8841,52
737.87,0.00016,-100,15108,8710,42
737.87,0.0002,-100,15108,8814,38
737.87,0.00025,-100,15108,8652,51
737.87,0.00031,-100,15108,8826,50
737.87,0.00038,-100,15108,8756,43
737.87,0.00048,-100,15108,8739,43
737.87,0.0006,-100,15108,8719,49
737.87,0.00075,-100,15108,8720,51
737.87,0.00094,-100,15108,8853,39
737.87,0.00117,-100,15108,8674,53
737.87,0.00146,-100,15108,8773,42
737.87,0.00183,-100,15108,8818,50
737.87,0.00228,-100,15108,8708,39
737.87,0.00285,-100,15108,8817,22
737.87,0.00357,-100,15108,8855,34
737.87,0.00446,-100,15108,8799,54
737.87,0.00558,-100,15108,8720,34
737.87,0.00697,-100,15108,8827,31
737.87,0.00871,-100,15108,8880,35
737.87,0.01089,-100,15108,8742,43
737.87,0.01361,-100,15108,8773,44
737.87,0.01701,-100,15108,8735,41
737.87,0.02127,-100,15108,8802,44
737.87,0.02658,-100,15108,8737,40
737.87,0.03323,-100,15108,8783,43
737.87,0.04154,-100,15108,8836,40
737.87,0.05192,-100,15108,8721,57
737.87,0.0649,-100,15108,8850,50
737.87,0.08113,-100,15108,8662,50
737.87,0.10141,-100,15108,8754,54
737.87,0.12677,-100,15108,8792,54
737.87,0.15846,-100,15108,8839,62
737.87,0.19807,-100,15108,8867,55
737.87,0.24759,-100,15108,8736,77
737.87,0.30949,-100,15108,8792,82
737.87,0.38686,-100,15108,8770,102
737.87,0.48357,-100,15108,8731,106
737.87,0.60446,-100,15108,8676,148
737.87,0.75558,-100,15108,8748,169
737.87,0.94447,-100,15108,8716,237
737.87,1.1806,-100,15108,8791,290
737.87,1.4757,-100,11107,6370,300
737.87,1.8447,-100,11107,6310,353
737.87,2.3058,-100,11107,6199,519
737.87,2.8823,-100,11107,6241,577
737.87,3.6029,-100,11107,6311,703
737.87,4.5036,-100,11107,6158,943
737.87,5.6295,-100,11107,6073,1150
737.87,7.0369,-100,11107,6077,1385
737.87,8.7961,-100,11107,5900,1718
737.87,10.995,-100,11107,5804,2038
737.87,13.744,-100,11107,5507,2575
737.87,17.18,-100,11107,5331,3110
737.87,21.475,-100,11107,5126,3710
737.87,26.843,-100,11107,4877,4345
737.87,33.554,-100,11107,4510,5121
737.87,41.943,-100,11107,3976,5953
737.87,52.429,-100,11107,3614,6655
737.87,65.536,-100,11107,3129,7379
737.87,81.92,-100,11107,2516,8238
737.87,102.4,-100,11107,1922,8998
737.87,128,-100,11107,1492,9527
737.87,160,-100,11107,1032,10037
737.87,200,-100,11107,650,10440
922.34,8E-5,-100,15108,8898,46
922.34,0.0001,-100,15108,8837,47
922.34,0.00013,-100,15108,8795,28
922.34,0.00016,-100,15108,8729,44
922.34,0.0002,-100,15108,8753,51
922.34,0.00025,-100,15108,8727,49
922.34,0.00031,-100,15108,8723,52
922.34,0.00038,-100,15108,8772,48
922.34,0.00048,-100,15108,8789,46
922.34,0.0006,-100,15108,8735,62
922.34,0.00075,-100,15108,8784,40
922.34,0.00094,-100,15108,8795,49
922.34,0.00117,-100,15108,8755,34
922.34,0.00146,-100,15108,8739,40
922.34,0.00183,-100,15108,8775,33
922.34,0.00228,-100,15108,8666,46
922.34,0.00285,-100,15108,8811,41
922.34,0.00357,-100,15108,8801,44
922.34,0.00446,-100,15108,8838,42
922.34,0.00558,-100,15108,8861,45
922.34,0.00697,-100,15108,8710,42
922.34,0.00871,-100,15108,8844,53
922.34,0.01089,-100,15108,8760,50
922.34,0.01361,-100,15108,8750,52
922.34,0.01701,-100,15108,8790,51
922.34,0.02127,-100,15108,8688,53
922.34,0.02658,-100,15108,8835,54
922.34,0.03323,-100,15108,8836,51
922.34,0.04154,-100,15108,8761,44
922.34,0.05192,-100,15108,8736,59
922.34,0.0649,-100,15108,8909,64
922.34,0.08113,-100,15108,8813,62
922.34,0.10141,-100,15108,8725,65
922.34,0.12677,-100,15108,8683,56
922.34,0.15846,-100,15108,8735,76
922.34,0.19807,-100,15108,8662,68
922.34,0.24759,-100,15108,8690,68
922.34,0.30949,-100,15108,8761,83
922.34,0.38686,-100,15108,8761,111
922.34,0.48357,-100,15108,8841,121
922.34,0.60446,-100,15108,8671,167
922.34,0.75558,-100,15108,8811,204
922.34,0.94447,-100,15108,8810,254
922.34,1.1806,-100,15108,8635,314
922.34,1.4757,-100,11187,6464,263
922.34,1.8447,-100,11207,6487,381
922.34,2.3058,-100,11207,6417,445
922.34,2.8823,-100,11207,6377,606
922.34,3.6029,-100,11302,6359,762
922.34,4.5036,-100,11307,6345,924
922.34,5.6295,-100,11307,6214,1178
922.34,7.0369,-100,11307,6078,1421
922.34,8.7961,-100,11307,5980,1829
922.34,10.995,-100,11307,5950,2128
922.34,13.744,-100,11307,5672,2607
922.34,17.18,-100,11307,5504,3119
922.34,21.475,-100,11307,5270,3722
922.34,26.843,-100,11307,4868,4487
922.34,33.554,-100,11307,4539,5185
922.34,41.943,-100,11307,4193,5898
922.34,52.429,-100,11307,3807,6640
922.34,65.536,-100,11307,3151,7592
922.34,81.92,-100,11307,2675,8261
922.34,102.4,-100,11307,2039,9081
922.34,128,-100,11307,1420,9787
922.34,160,-100,11307,1074,10204
922.34,200,-100,11307,652,10643
1152.9,8E-5,-100,15308,8918,45
1152.9,0.0001,-100,15308,8880,57
1152.9,0.00013,-100,15308,8994,44
1152.9,0.00016,-100,15308,9003,58
1152.9,0.0002,-100,15308,8932,47
1152.9,0.00025,-100,15308,8927,51
1152.9,0.00031,-100,15308,8969,54
1152.9,0.00038,-100,15308,8863,57
1152.9,0.00048,-100,15308,8745,48
1152.9,0.0006,-100,15308,8951,49
1152.9,0.00075,-100,15308,8832,45
1152.9,0.00094,-100,15308,8826,59
1152.9,0.00117,-100,15308,8998,66
1152.9,0.00146,-100,15308,8917,56
1152.9,0.00183,-100,15308,8873,52
1152.9,0.00228,-100,15308,8941,52
1152.9,0.00285,-100,15308,8814,57
1152.9,0.00357,-100,15308,8937,49
1152.9,0.00446,-100,15308,8811,54
1152.9,0.00558,-100,15308,8789,55
1152.9,0.00697,-100,15308,8901,36
1152.9,0.00871,-100,15308,8925,59
1152.9,0.01089,-100,15308,8950,71
1152.9,0.01361,-100,15308,8959,56
1152.9,0.01701,-100,15308,8804,57
1152.9,0.02127,-100,15308,8801,54
1152.9,0.02658,-100,15308,8943,56
